"page_s";"artiste";"oeuvre";"langue";"chemin_local";"categorie";"format";"taille_octets";"taille_lisible";"utilisation_actuelle";"sources_reference";"statut";"groupe_doublon";"reference_cassee";"identifiant_propose";"portee";"chemin_cible_r2";"sha256"
"";"Vincent van Gogh";"transversal Van Gogh";"ar";"assets/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_ar.png";"image";"png";"2625601";"2,50 Mo";"Aucune référence textuelle détectée; vérifier les chargements dynamiques et usages éditoriaux.";"";"inutilise-probable";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_ar.png";"2183BCF602B1722707125089826197B8B049B27E14A50B7CEFB0A3F88BBBF7ED"
"";"Vincent van Gogh";"transversal Van Gogh";"en";"assets/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_en.png";"image";"png";"2658770";"2,54 Mo";"Aucune référence textuelle détectée; vérifier les chargements dynamiques et usages éditoriaux.";"";"inutilise-probable";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_en.png";"BE2D8CEA4832F4849456807B58BE3765C21D3802C30A2BB55370CD3D0C8F6843"
"";"Vincent van Gogh";"transversal Van Gogh";"fr";"assets/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_fr.png";"image";"png";"2733815";"2,61 Mo";"Aucune référence textuelle détectée; vérifier les chargements dynamiques et usages éditoriaux.";"";"inutilise-probable";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/environments/gallery/images/Van-Gogh-s-Museum/vangogh-s-museum_timeline/vangogh-s-museum_timeline_fr.png";"F073EF9D282B2B53FD4346C07371466510595DD68AA24A3E9789633204A567FE"
"gallery-vr.html";"Vincent van Gogh";"transversal Van Gogh";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/profile/models/standing.glb";"modele-3d";"glb";"4562864";"4,35 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/artists/vincent-van-gogh/profile/models/standing.glb";"E3591F493AD1F6FDC99C56FC2E39D38E5B936DEB162CE10ACD61F2529FA25E1F"
"";"Vincent van Gogh";"transversal Van Gogh";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/supporters/models/bou-veil.glb";"modele-3d";"glb";"56092692";"53,49 Mo";"Référencé par 1 fichier(s) source.";"content/people/van-gogh-jo.json";"reference";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/artists/vincent-van-gogh/supporters/models/bou-veil.glb";"866D6ECC91D08AA6D114C149D8FE2028FFA005A61C87224D105E4C7F1674BE7F"
"gallery-vr.html";"Vincent van Gogh";"transversal Van Gogh";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/supporters/models/van-gogh-jo-c.glb";"modele-3d";"glb";"11041724";"10,53 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/artists/vincent-van-gogh/supporters/models/van-gogh-jo-c.glb";"21CDED58DB9B64035CA1AB5C25F49D940AA8E1882F953F0985CB59AF39D247E3"
"gallery-vr.html";"Vincent van Gogh";"transversal Van Gogh";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/profile/introduction.mp4";"video";"mp4";"9173071";"8,75 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/artists/vincent-van-gogh/profile/introduction.mp4";"1BA9FA610F0243288679BAF5A7B18D0A0E6FFCBF28B3150FEE0060417D8FD4F2"
"gallery-vr.html";"Vincent van Gogh";"transversal Van Gogh";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/supporters/video/vincent-theo-jo-last-words.mp4";"video";"mp4";"26078080";"24,87 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg01-vg06";"transversal-artiste";"https://media.artdaci.com/shared/artists/vincent-van-gogh/supporters/video/vincent-theo-jo-last-words.mp4";"7B1820B30E2044681D930DBE2A562B8640937F7E27E08D1268B830D7E51110EF"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"en";"assets/artists/vincent-van-gogh/artworks/the-bedroom/media/van-gogh-bedroom-1m25-en.m4a";"audio";"m4a";"2752410";"2,62 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/van-gogh-bedroom.json";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/audio/en/van-gogh-bedroom-1m25-en.m4a";"D974287957B290160C655DD2D65A573D9AAD8202E000D4F7B7C2A80AA2218AD6"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | print-van-gogh-bedroom.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"en";"assets/artists/vincent-van-gogh/artworks/the-bedroom/media/van-gogh-bedroom-en.mp3";"audio";"mp3";"20210343";"19,27 Mo";"Référencé par 3 fichier(s) source.";"content/paintings/van-gogh-bedroom.json | index.html | print-van-gogh-bedroom.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/audio/en/van-gogh-bedroom-en.mp3";"F160735A5BD5D349A5B2FBD33FF306520C1BF1AF466188A32B27078456700ECB"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | print-van-gogh-bedroom-fr.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"fr";"assets/artists/vincent-van-gogh/artworks/the-bedroom/media/van-gogh-la-chambre-fr.mp3";"audio";"mp3";"12813719";"12,22 Mo";"Référencé par 4 fichier(s) source.";"content/paintings/van-gogh-bedroom.json | index-fr.html | print-van-gogh-bedroom-fr.html | scripts/print-ar.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/audio/fr/van-gogh-la-chambre-fr.mp3";"F46386C258E77ED04A198038BC717391BD282385F21CB2F16D2B660E865FF7B7"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/targets/bed_van-gogh.mind";"cible-ar";"mind";"791076";"772,54 Ko";"Référencé par 1 fichier(s) source.";"content/paintings/van-gogh-bedroom.json";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/ar/bed_van-gogh.mind";"4E5928206517F62506BBFA858A1C46BE5BAA322D5845D2E2C0560B7E6A3B2613"
"";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/paintings_images/vangogh/vangogh_bedroom.png";"image";"png";"2845615";"2,71 Mo";"Aucune référence textuelle détectée; vérifier les chargements dynamiques et usages éditoriaux.";"";"inutilise-probable";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/vangogh_bedroom.png";"941E596F2876597E6AB568B90A8C8FEA26965CC373300CEEF8061E3762041714"
"book-3d.html | gallery-vr.html | print-van-gogh-fr.html | print-van-gogh.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/self-portrait/images/van-gogh-in-bedroom-standing.png";"image";"png";"2412121";"2,30 Mo";"Référencé par 4 fichier(s) source.";"print-van-gogh-fr.html | print-van-gogh.html | scripts/book-3d.js | scripts/gallery-vr.js";"doublon-binaire";"D005";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-in-bedroom-standing.png";"7B8B56A20F363CB1B30A389D7D1C9F495C3AFF8F83914449627407645047461A"
"ar.html | book-3d.html | compile-target.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | print-van-gogh-bedroom-fr.html | print-van-gogh-bedroom.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/the-bedroom/images/bed-van-gogh.jpeg";"image";"jpeg";"422624";"412,72 Ko";"Référencé par 7 fichier(s) source.";"compile-target.html | content/paintings/van-gogh-bedroom.json | print-van-gogh-bedroom-fr.html | print-van-gogh-bedroom.html | scripts/book-3d.js | scripts/gallery-vr.js | scripts/print-ar.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/bed-van-gogh.jpeg";"3066E225229E2237FCBD8B92209019FE4A7391F01865C461177845F9400F0ADC"
"book-3d.html | gallery-vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/the-bedroom/images/van-gogh-bedroom-t.png";"image";"png";"725184";"708,19 Ko";"Référencé par 2 fichier(s) source.";"scripts/book-3d.js | scripts/gallery-vr.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-t.png";"BE1935D44983D0A0960ED9997693163D21E0FC0A54FC2DD07CCAE236F023DD80"
"gallery-vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/collection/the-bedroom-vangogh.webp";"image";"webp";"324272";"316,67 Ko";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/the-bedroom-vangogh.webp";"EB6035A54EB49CEB19529BD49B138ECF25CBE4F421217336A9F6734180106B12"
"print-multimedia-qr-fr.html | print-multimedia-qr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/qr/multimedia-bedroom-world.png";"image";"png";"1122";"1,10 Ko";"Référencé par 2 fichier(s) source.";"print-multimedia-qr-fr.html | print-multimedia-qr.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/multimedia-bedroom-world.png";"C0D2AEF2E255FF4A83670F40F9D8395C110EE24B9E262FE473E3A20C2E43D2CB"
"print-van-gogh-bedroom.html";"Vincent van Gogh";"La Chambre à Arles";"ar";"assets/qr/van-gogh-bedroom-ar-en.png";"image";"png";"2666";"2,60 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-ar-en.png";"623E60CF77592BDBEE8ED4DD19D65BFC3E714EBED76D25883D25CCCCA33C3EB0"
"print-van-gogh-bedroom-fr.html";"Vincent van Gogh";"La Chambre à Arles";"ar";"assets/qr/van-gogh-bedroom-ar-fr.png";"image";"png";"2710";"2,65 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom-fr.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-ar-fr.png";"87849EA70496923DADC00BC66B8903BBCE051A4B737D61C10F543AC21C9EC00E"
"print-van-gogh-bedroom.html";"Vincent van Gogh";"La Chambre à Arles";"en";"assets/qr/van-gogh-bedroom-audio-en.png";"image";"png";"1422";"1,39 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-audio-en.png";"14710BE168A60ADB16F41BEF3AD5A02FFB75F27BD957641A2138126936C34909"
"print-van-gogh-bedroom-fr.html";"Vincent van Gogh";"La Chambre à Arles";"fr";"assets/qr/van-gogh-bedroom-audio-fr.png";"image";"png";"1412";"1,38 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom-fr.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-audio-fr.png";"4383B1E4A0E5E9656EB8B31E4A450F047838876D6126D5EB134CF0B3C6906E3D"
"print-van-gogh-bedroom.html";"Vincent van Gogh";"La Chambre à Arles";"en";"assets/qr/van-gogh-bedroom-space-en.png";"image";"png";"3404";"3,32 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-space-en.png";"63A48674BFA3A3AA7E5A1074E7DC63F69C4F825BF25307A77B71865DCE8EA107"
"print-van-gogh-bedroom-fr.html";"Vincent van Gogh";"La Chambre à Arles";"fr";"assets/qr/van-gogh-bedroom-space-fr.png";"image";"png";"3400";"3,32 Ko";"Référencé par 1 fichier(s) source.";"print-van-gogh-bedroom-fr.html";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh-bedroom-space-fr.png";"23FF1BCBBF65D127584C4D11A9C165698F2835D66D591189134916DE64A3086D"
"gallery-vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/shared/reimagined-gallery/the-bedroom.avif";"image";"avif";"80684";"78,79 Ko";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/the-bedroom.avif";"F876122E38A95129C295BB4763D192EF529412832678997A8C4980D0B0BF9D3C"
"gallery-vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/shared/reimagined-gallery/van-gogh_in_bedroom-standing.png";"image";"png";"2412121";"2,30 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"doublon-binaire";"D005";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/images/van-gogh_in_bedroom-standing.png";"7B8B56A20F363CB1B30A389D7D1C9F495C3AFF8F83914449627407645047461A"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/self-portrait/models/van-gogh-in-bedroom-standing.glb";"modele-3d";"glb";"26338176";"25,12 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/van-gogh.json";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/models/van-gogh-in-bedroom-standing.glb";"7EFA12316BF4D1D9F427CE081F4912D22C0858ACD9E0808008071B26181153E3"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/the-bedroom/models/bed-van-gogh-f-s.glb";"modele-3d";"glb";"3792992";"3,62 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/van-gogh-bedroom.json";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/models/bed-van-gogh-f-s.glb";"16A378E6383F7C1808F1998BB3E3CB6D4753B4F4FBF60773F280B2304C68D5D3"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/the-bedroom/models/bed-van-gogh.glb";"modele-3d";"glb";"36632464";"34,94 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/van-gogh-bedroom.json";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/models/bed-van-gogh.glb";"A83CA00B24E158FA71941A14CFDFD1811C60FFB2A9D32404E0A242D84AA6661A"
"gallery-vr.html";"Vincent van Gogh";"La Chambre à Arles";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/artworks/the-bedroom/models/bed.glb";"modele-3d";"glb";"11832824";"11,28 Mo";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg02";"oeuvre";"https://media.artdaci.com/artworks/vg02/models/bed.glb";"36F7924BF9C0D076CD425BCA5D0250D82DC8E9EE77180E9B713B86B2E45DE802"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"La Nuit étoilée";"neutre-ou-inconnu";"assets/artists/paintings_images/vangogh/vangogh_starry-night.png";"image";"png";"3401531";"3,24 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/additional-16.json";"reference";"";"non";"vg03";"oeuvre";"https://media.artdaci.com/artworks/vg03/images/vangogh_starry-night.png";"2861C77A7BA130DFD9B456F78FB0FC8E2F84F61FBFF68E3A3461C65CB8B29E69"
"gallery-vr.html";"Vincent van Gogh";"La Nuit étoilée";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/collection/the-starry-night-vangogh.webp";"image";"webp";"431238";"421,13 Ko";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg03";"oeuvre";"https://media.artdaci.com/artworks/vg03/images/the-starry-night-vangogh.webp";"AD54E099AE0DAC6CC5668BB010EC594835205999D429BF1DBB11B75A3758BAAC"
"gallery-vr.html";"Vincent van Gogh";"Les Tournesols";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/supporters/music/jo-van-gogh-bonger-theo-s-wife-le-champ-de-tournesols.mp3";"audio";"mp3";"742102";"724,71 Ko";"Référencé par 2 fichier(s) source.";"content/people/van-gogh-jo.json | scripts/gallery-vr.js";"reference";"";"non";"vg04";"oeuvre";"https://media.artdaci.com/artworks/vg04/audio/jo-van-gogh-bonger-theo-s-wife-le-champ-de-tournesols.mp3";"58DC17CE5CECDCAD61DE69F6BC487D270218675B97A569A436A38A4869461077"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"Les Tournesols";"neutre-ou-inconnu";"assets/artists/paintings_images/vangogh/vangogh_sunflower.png";"image";"png";"2973639";"2,84 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/additional-16.json";"reference";"";"non";"vg04";"oeuvre";"https://media.artdaci.com/artworks/vg04/images/vangogh_sunflower.png";"91DD511B944142F962957D78640B36B9E85459D8BD15BA71D91CF52F85DDC0B3"
"gallery-vr.html";"Vincent van Gogh";"Les Tournesols";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/collection/tournesols-vangogh.webp";"image";"webp";"376212";"367,39 Ko";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg04";"oeuvre";"https://media.artdaci.com/artworks/vg04/images/tournesols-vangogh.webp";"AA5A12EEA8D5D21619C636D16CCCED08E5232452502B3589C64565F977C370FB"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"Terrasse du café le soir";"neutre-ou-inconnu";"assets/artists/paintings_images/vangogh/vangogh_café-terrace.png";"image";"png";"3256021";"3,11 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/additional-16.json";"reference";"";"non";"vg05";"oeuvre";"https://media.artdaci.com/artworks/vg05/images/vangogh_café-terrace.png";"D45DE4B0648D824CD72B97D3D4537B16AFB8DB30D2AEAD61716AD7C71FA23F5D"
"ar.html | book-3d.html | gallery-vr.html | index-ar.html | index-fr.html | index.html | print-ar.html | space.html | vr.html";"Vincent van Gogh";"Le Café de nuit";"neutre-ou-inconnu";"assets/artists/paintings_images/vangogh/vangogh_night-café.png";"image";"png";"3241274";"3,09 Mo";"Référencé par 1 fichier(s) source.";"content/paintings/additional-16.json";"reference";"";"non";"vg06";"oeuvre";"https://media.artdaci.com/artworks/vg06/images/vangogh_night-café.png";"B01F9305313E9DF01FC9AB30C9E2F57D0957FEED04E1BBC6D2D0E8F9890A8585"
"gallery-vr.html";"Vincent van Gogh";"Le Café de nuit";"neutre-ou-inconnu";"assets/artists/vincent-van-gogh/collection/the-night-café-vangogh.webp";"image";"webp";"356730";"348,37 Ko";"Référencé par 1 fichier(s) source.";"scripts/gallery-vr.js";"reference";"";"non";"vg06";"oeuvre";"https://media.artdaci.com/artworks/vg06/images/the-night-café-vangogh.webp";"C62278FBB37CFFC6987A33698B8BB5DC405FB9D0AE62848865F2D4FF5C2A3D55"
